"TIPO_VIA","NOMBRE_VIA","NUMERO_VIA","DIRECCION","PROVINCIA","MUNICIPIO","FRECUENCIA","id"
"CL","PINTA",10,"PINTA 10",41,41091,11,39530
"ZZ","AVDA REPUBLICA ARGENTINA",20,"AVDA REPUBLICA ARGENTINA 20",41,41091,1,39531
,"LUIS ORTIZ MU\OZ;CJ 3 B-3 2-C",,"LUIS ORTIZ MU\OZ;CJ 3 B-3 2-C ",41,41091,1,39532
"AV","SAN JUAN DE LA SALLE, 31-33 A",,"SAN JUAN DE LA SALLE, 31-33 A ",41,41091,1,39533
"CL","AV JUAN DIAZ DE SOLIS 28  2 DC",0,"AV JUAN DIAZ DE SOLIS 28  2 DC 0",41,41091,1,39534
"BD","N R LA SALLE",7,"N R LA SALLE 7",41,41091,1,39535
"CL","ANTIOQUIA EDIF JARDIN XXIII",1,"ANTIOQUIA EDIF JARDIN XXIII 1",41,41091,1,39536
"BD","JUAN XXIII - 4 FASE - LETRA H",923,"JUAN XXIII - 4 FASE - LETRA H 923",41,41091,3,39537
"CL","EUFRATES",47,"EUFRATES 47",41,41091,1,39538
"UR","PARQUEFLORES FASE I",,"PARQUEFLORES FASE I ",41,41091,1,39539
"CL","ESCARPIN",4,"ESCARPIN 4",41,41091,4,39540
,"GIRALDA 2 - 1 I ESC I",,"GIRALDA 2 - 1 I ESC I ",41,41091,1,39541
,"AV REINA MERCEDES 57  5 D",,"AV REINA MERCEDES 57  5 D ",41,41091,1,39542
"CL","MADRE ALMIRABLE",,"MADRE ALMIRABLE ",41,41091,1,39543
"CL","PUERTA ESTE II",4,"PUERTA ESTE II 4",41,41091,1,39544
"CL","TRES AVEMARIA",38,"TRES AVEMARIA 38",41,41091,1,39545
,"SANTA CLARA N 33-2-IZQ",,"SANTA CLARA N 33-2-IZQ ",41,41091,1,39546
"CL","ORFEBRE CAYETANO GLEZ 4 B",347,"ORFEBRE CAYETANO GLEZ 4 B 347",41,41091,1,39547
"CL","VG.GRACIA Y ESPERANZA",31,"VG.GRACIA Y ESPERANZA 31",41,41091,1,39548
,"PADRE DAMIAN 18 A  3 A",,"PADRE DAMIAN 18 A  3 A ",41,41091,1,39549
"CL","AV REINA DEL MUNDO,2-1D",,"AV REINA DEL MUNDO,2-1D ",41,41091,1,39550
"CL","TINTES",,"TINTES ",41,41091,1,39551
"CL","MIGUEL DE UNAMUNO",11,"MIGUEL DE UNAMUNO 11",41,41091,6,39552
"CL","COPERNICO",13,"COPERNICO 13",41,41091,4,39553
,"PERIODISTA RAMON RESA  2B  3-A",,"PERIODISTA RAMON RESA  2B  3-A ",41,41091,1,39554
,"MAESTRO JIMENEZ2 ENTR 1",,"MAESTRO JIMENEZ2 ENTR 1 ",41,41091,1,39555
"CL","ARMIÑO",9,"ARMIÑO 9",41,41091,2,39556
"CL","CRUZ DEL SUR-TORRE 13",0,"CRUZ DEL SUR-TORRE 13 0",41,41091,1,39557
"AS","N R LOS PRINCIPES FONTANILLA 4",,"N R LOS PRINCIPES FONTANILLA 4 ",41,41091,1,39558
"CL","TORRES MIRANDA",31,"TORRES MIRANDA 31",41,41091,3,39559
,"CARPINTEROS 3-9* C",,"CARPINTEROS 3-9* C ",41,41091,1,39560
,"V DE LA CINTA N 36 3B",,"V DE LA CINTA N 36 3B ",41,41091,1,39561
"BD","LOS BERMEJALES C/PARIS",5,"LOS BERMEJALES C/PARIS 5",41,41091,1,39562
,"LOS LUCEROS 3-3-13",,"LOS LUCEROS 3-3-13 ",41,41091,1,39563
"BD","AUSTRIA",3,"AUSTRIA 3",41,41091,1,39564
,"DR.ANTONIO HERRERA 3 2-C",,"DR.ANTONIO HERRERA 3 2-C ",41,41091,1,39565
"CL"," PADRE JOSE SEBAS BANDARAN 262",0," PADRE JOSE SEBAS BANDARAN 262 0",41,41091,1,39566
"ZZ","CORTIJO DE LAS CASILLAS",26,"CORTIJO DE LAS CASILLAS 26",41,41091,1,39567
"CL","MEMPHIS-POLIGONO SAN PABLO-BAR",6,"MEMPHIS-POLIGONO SAN PABLO-BAR 6",41,41091,3,39568
"CL","MIGUEL DEL CID",74,"MIGUEL DEL CID 74",41,41091,1,39569
"CL","BEATA ANA Mº HAVOUHEY",2,"BEATA ANA Mº HAVOUHEY 2",41,41091,1,39570
"CL","SANCHEZ ARJONA",22,"SANCHEZ ARJONA 22",41,41091,1,39571
"CL","AVENIDA SAN LAZARO",15,"AVENIDA SAN LAZARO 15",41,41091,1,39572
"CL","FOX MORCILLO",3,"FOX MORCILLO 3",41,41091,3,39573
"CL","CASTELLON",6,"CASTELLON 6",41,41091,6,39574
,"CL JARDINEROS 4 BJ B",,"CL JARDINEROS 4 BJ B ",41,41091,1,39575
,"AV RAMON Y CAJAL  16 BAJO",,"AV RAMON Y CAJAL  16 BAJO ",41,41091,1,39576
,"SEBASTIAN ELCANO 4",,"SEBASTIAN ELCANO 4 ",41,41091,1,39577
"AV","LAS CIENCIAS-EDIFICIO AZALEA",1,"LAS CIENCIAS-EDIFICIO AZALEA 1",41,41091,1,39578
"CL","PARQUE DE SIERRA NORTE MANZANA",5,"PARQUE DE SIERRA NORTE MANZANA 5",41,41091,1,39579
"CL","MARCOS DE CABRERA",17,"MARCOS DE CABRERA 17",41,41091,1,39580
"CL","REPOSO 2",123,"REPOSO 2 123",41,41091,1,39581
"CL","PERIS MENCHETA",13,"PERIS MENCHETA 13",41,41091,6,39582
"CL","IMAGINERO FERNANDEZ ANDES-R.LA",13,"IMAGINERO FERNANDEZ ANDES-R.LA 13",41,41091,1,39583
"UR","NUEVO PARQUE - SALVADOR DALI",12,"NUEVO PARQUE - SALVADOR DALI 12",41,41091,2,39584
"CL","SOLEARILLA  F-3",80,"SOLEARILLA  F-3 80",41,41091,1,39585
"CL","CRTA CARMONA PQ. NICOLAS",7,"CRTA CARMONA PQ. NICOLAS 7",41,41091,1,39586
,"PASCUAL DE GAYANGOS 48",,"PASCUAL DE GAYANGOS 48 ",41,41091,1,39587
"CL","TEODOSIO",11,"TEODOSIO 11",41,41091,2,39588
"CL","CALLAO",12,"CALLAO 12",41,41091,5,39589
"CL","PLAZA EUROPA",14,"PLAZA EUROPA 14",41,41091,1,39590
"CL","GONZALEZ MENESES",7,"GONZALEZ MENESES 7",41,41091,1,39591
"CL","POLIGONO EL TINTE 32-3A",0,"POLIGONO EL TINTE 32-3A 0",41,41091,1,39592
,"NAZARENO 6",,"NAZARENO 6 ",41,41091,1,39593
"CL","COMUNIDAD ARAGONESA",16,"COMUNIDAD ARAGONESA 16",41,41091,1,39594
,"VIRIATO 8",,"VIRIATO 8 ",41,41091,3,39595
"UR","SAN DIEGO",38,"SAN DIEGO 38",41,41091,2,39596
"CL","TORRECARBONERO",15,"TORRECARBONERO 15",41,41091,1,39597
"AV","CIENCIAS (DE LAS) FLOR DE PAPEL",8,"CIENCIAS (DE LAS) FLOR DE PAPEL 8",41,41091,1,39598
"CL","TAIGO",10,"TAIGO 10",41,41091,1,39599
,"AMOR 11-2A",,"AMOR 11-2A ",41,41091,1,39600
"CL","TOMAS PAVON",264,"TOMAS PAVON 264",41,41091,1,39601
"CL","CIUDAD DE LIRIA",15,"CIUDAD DE LIRIA 15",41,41091,1,39602
"CL","CAÑADULL",4,"CAÑADULL 4",41,41091,1,39603
"CL","TORRELODONES",35,"TORRELODONES 35",41,41091,2,39604
"CL","ALEJANDRO COLLANTES",81,"ALEJANDRO COLLANTES 81",41,41091,3,39605
"CL","EDF. PUERTA DE CORDOBA",2,"EDF. PUERTA DE CORDOBA 2",41,41091,1,39606
"CL","KANSA CITI",68,"KANSA CITI 68",41,41091,1,39607
"CL","C VERDE PG AEROPUERTO",231,"C VERDE PG AEROPUERTO 231",41,41091,1,39608
"CL","AGUADULCE",40,"AGUADULCE 40",41,41091,3,39609
,"SAN VICENTE DE PAUL  18- 3. D",,"SAN VICENTE DE PAUL  18- 3. D ",41,41091,1,39610
"PZ","PINTOR  AMALIO GARCIA DEL MORAL",11,"PINTOR  AMALIO GARCIA DEL MORAL 11",41,41091,1,39611
"AV","CARRERO BLANCO 14-A-5-D",,"CARRERO BLANCO 14-A-5-D ",41,41091,1,39612
"CL","TOREBAJA",8,"TOREBAJA 8",41,41091,1,39613
"PZ","ALAMEDA DE HERCULES",15,"ALAMEDA DE HERCULES 15",41,41091,1,39614
"CL","SATSUMAS",5,"SATSUMAS 5",41,41091,3,39615
"CL","BDA LOS PRINCIPES P 4 BLQ 7  7*C",,"BDA LOS PRINCIPES P 4 BLQ 7  7*C ",41,41091,1,39616
"CL","SARGA",10,"SARGA 10",41,41091,4,39617
"CL","PARQUE SIERRA NORTE MANZ N-1 B",2,"PARQUE SIERRA NORTE MANZ N-1 B 2",41,41091,2,39618
"CL","TARANTAS",1,"TARANTAS 1",41,41091,1,39619
"CL","FERNANDO CALADO ROSALES",9,"FERNANDO CALADO ROSALES 9",41,41091,2,39620
"CL","FRAY FCO PAREJA",17,"FRAY FCO PAREJA 17",41,41091,1,39621
,"PQUE AMATE BL 1-1 A",,"PQUE AMATE BL 1-1 A ",41,41091,1,39622
,"CL LENADORES 1 BJ D",,"CL LENADORES 1 BJ D ",41,41091,1,39623
"CL","VIRGEN ESPERANZA",7,"VIRGEN ESPERANZA 7",41,41091,3,39624
"CR","CARMONA, 69; BLOQUE",3,"CARMONA, 69; BLOQUE 3",41,41091,1,39625
"CL","JUAN DE MARIANA",48,"JUAN DE MARIANA 48",41,41091,4,39626
"AV","VICENTE ALEXANDRE",18,"VICENTE ALEXANDRE 18",41,41091,1,39627
"AS","SAN JUAN N 10",,"SAN JUAN N 10 ",41,41091,1,39628
"CL","VIRGE DE LA ESPERANZA",29,"VIRGE DE LA ESPERANZA 29",41,41091,1,39629
,"RONDA PIO XII 18 2IZQDA",,"RONDA PIO XII 18 2IZQDA ",41,41091,1,39630
"AV","DE LA CIENCIA EDF AZALEA",1,"DE LA CIENCIA EDF AZALEA 1",41,41091,1,39631
"CL","ARQUIT JOSE GAZNARES C-7 B-3 6",0,"ARQUIT JOSE GAZNARES C-7 B-3 6 0",41,41091,1,39632
"CL","SOL",40,"SOL 40",41,41091,1,39633
"CL","CIUDAD DE BURJASOT,",4,"CIUDAD DE BURJASOT, 4",41,41091,1,39634
"CL","ROTTERDAM",1,"ROTTERDAM 1",41,41091,5,39635
"SN","NUESTRA SEÑORA DE LA OLIVA",94,"NUESTRA SEÑORA DE LA OLIVA 94",41,41091,1,39636
"CL","CL CORRAL DE LA ENCARNACION",13,"CL CORRAL DE LA ENCARNACION 13",41,41091,1,39637
"AV","ALCADE LUIS URUÑUELA",23,"ALCADE LUIS URUÑUELA 23",41,41091,1,39638
"RL","LAS DALIAS CASA 6",,"LAS DALIAS CASA 6 ",41,41091,1,39639
"CL","SALAMANCA",9,"SALAMANCA 9",41,41091,4,39640
"CL","RODRIGO DE TRIANA",57,"RODRIGO DE TRIANA 57",41,41091,8,39641
"BD","JUAN XXIII  LETRA C",79,"JUAN XXIII  LETRA C 79",41,41091,1,39642
"CL","ISADORA DUNCAN",2,"ISADORA DUNCAN 2",41,41091,4,39643
"CL","CL PERDIZ 2 BJ IZQ",,"CL PERDIZ 2 BJ IZQ ",41,41091,1,39644
"CL","VIRGEN DE VALVANERA (EDIF.LUXEMBURGO",19,"VIRGEN DE VALVANERA (EDIF.LUXEMBURGO 19",41,41091,1,39645
"CL"," FDO CORRAL CORRACHAN",7," FDO CORRAL CORRACHAN 7",41,41091,1,39646
,"CALESERA  36  2-B",,"CALESERA  36  2-B ",41,41091,1,39647
"AV","DEL DEPORTE PARC. 9-11",3,"DEL DEPORTE PARC. 9-11 3",41,41091,1,39648
"CL","TORRECABRA",18,"TORRECABRA 18",41,41091,1,39649
"CL","DIAPASON  6-B BDA. LA MUSICA",0,"DIAPASON  6-B BDA. LA MUSICA 0",41,41091,1,39650
"CL","GUADABULLON",19,"GUADABULLON 19",41,41091,1,39651
"UR","PARQUEFLORES-SEXTA FASE",3,"PARQUEFLORES-SEXTA FASE 3",41,41091,2,39652
"CL","JUAN XXIII - 4ª FASE",895,"JUAN XXIII - 4ª FASE 895",41,41091,1,39653
"CL","EMILIA PARDO BAZAN",4,"EMILIA PARDO BAZAN 4",41,41091,2,39654
,"CIUDAD DE CARLET NUM 4 P 3 PTA",,"CIUDAD DE CARLET NUM 4 P 3 PTA ",41,41091,1,39655
"AV","DE FRANCIA",3,"DE FRANCIA 3",41,41091,4,39656
"CL","ANTIOQUIA",,"ANTIOQUIA ",41,41091,1,39657
,"MARQUES DEL NERVION 70-1",,"MARQUES DEL NERVION 70-1 ",41,41091,1,39658
"CL","ARCANGEL S GABRIEL 2 P1-2",,"ARCANGEL S GABRIEL 2 P1-2 ",41,41091,1,39659
"CL","DUQUE MONTEMAR",13,"DUQUE MONTEMAR 13",41,41091,2,39660
"CL","SAN HEMENERGILDO",6,"SAN HEMENERGILDO 6",41,41091,1,39661
"AV","MONTES SIERRA, P 23,BDA MOPU",16,"MONTES SIERRA, P 23,BDA MOPU 16",41,41091,1,39662
"BD","JUAN XXIII FASE 1 LETRA H",154,"JUAN XXIII FASE 1 LETRA H 154",41,41091,2,39663
"CL","ESTRASBURGO",11,"ESTRASBURGO 11",41,41091,2,39664
"CL","EVANGELISTA  47 - 6 C",0,"EVANGELISTA  47 - 6 C 0",41,41091,1,39665
"CL","SIMON DE PINEDA  5",0,"SIMON DE PINEDA  5 0",41,41091,1,39666
"CL","VIRGENES",8,"VIRGENES 8",41,41091,10,39667
"ZZ","PARQUE LAS NACIONES",35,"PARQUE LAS NACIONES 35",41,41091,1,39668
"PZ","MACHAQUITO",3,"MACHAQUITO 3",41,41091,1,39669
"CL","CARLOS REILERS",15,"CARLOS REILERS 15",41,41091,1,39670
"CL","SAN JACINTO",12,"SAN JACINTO 12",41,41091,1,39671
"CL","VIRGEN DE GUADIATOCA",8,"VIRGEN DE GUADIATOCA 8",41,41091,4,39672
"CL","ALVAREZ NUÑEZ",15,"ALVAREZ NUÑEZ 15",41,41091,1,39673
"CL","ARNAO DE FLANDES",6,"ARNAO DE FLANDES 6",41,41091,3,39674
"UR","JARDINES DEL EDEN. C/ DICHA",8,"JARDINES DEL EDEN. C/ DICHA 8",41,41091,4,39675
,"BORDADOR RODRIGUEZ OJEDA  6-1",,"BORDADOR RODRIGUEZ OJEDA  6-1 ",41,41091,1,39676
"CL","SANTA RUFINA Nº 16-18",,"SANTA RUFINA Nº 16-18 ",41,41091,1,39677
"CL","VILLAVERDE",44,"VILLAVERDE 44",41,41091,2,39678
,"GARCILASO DE LA VEGA 1 BAJO D",,"GARCILASO DE LA VEGA 1 BAJO D ",41,41091,1,39679
"CL","NESCANIA BL.4 -1A",,"NESCANIA BL.4 -1A ",41,41091,1,39680
"BD","PARQUE ATLANTICO",6,"PARQUE ATLANTICO 6",41,41091,4,39681
"ZZ","EDIFICIO ARBOLEDA BL. 10",0,"EDIFICIO ARBOLEDA BL. 10 0",41,41091,1,39682
,"CL PLAZA ANGEL RIPOLL PASTOR, 1 5 -",,"CL PLAZA ANGEL RIPOLL PASTOR, 1 5 - ",41,41091,1,39683
"CL","VIRGEN DE LA PALMA",67,"VIRGEN DE LA PALMA 67",41,41091,7,39684
"CL","CL.TELLO DE GUZMAN, 6",,"CL.TELLO DE GUZMAN, 6 ",41,41091,1,39685
"CL","P.J.SEB.BANDARAN 6 B.147 1-B",0,"P.J.SEB.BANDARAN 6 B.147 1-B 0",41,41091,1,39686
"CL","OROTAVA N2 7A",0,"OROTAVA N2 7A 0",41,41091,1,39687
,"JUAN DIAZ DE SOLIS N.16 2 IZQ.",,"JUAN DIAZ DE SOLIS N.16 2 IZQ. ",41,41091,1,39688
,"BLASCO IBA$EZ 3 BL 18",,"BLASCO IBA$EZ 3 BL 18 ",41,41091,1,39689
"BO","STMA TRINIDAD",5,"STMA TRINIDAD 5",41,41091,2,39690
"CL","ALGABA (LA)",44,"ALGABA (LA) 44",41,41091,2,39691
,"AVDA DE JEREZ; 40 2 A",,"AVDA DE JEREZ; 40 2 A ",41,41091,1,39692
"CL","CASTILLA",125,"CASTILLA 125",41,41091,3,39693
,"CARDENAL RODRIGO DE CASTRO  5-",,"CARDENAL RODRIGO DE CASTRO  5- ",41,41091,1,39694
,"JUAN PABLOS 2 4-IZQ",,"JUAN PABLOS 2 4-IZQ ",41,41091,1,39695
,"TARSO -,333,5,A",,"TARSO -,333,5,A ",41,41091,1,39696
,"BDA JUAN XXIII L-I 4F 942",,"BDA JUAN XXIII L-I 4F 942 ",41,41091,1,39697
"CL","HEMENEGILDO CASAS JIMENEZ",37,"HEMENEGILDO CASAS JIMENEZ 37",41,41091,1,39698
"CL","MALVASIA",1,"MALVASIA 1",41,41091,1,39699
"CL","GOZOS URB. JARDINES DEL EDEN",8,"GOZOS URB. JARDINES DEL EDEN 8",41,41091,1,39700
"CL","ARROYO(ED.VIRGEN AGUAS)",22,"ARROYO(ED.VIRGEN AGUAS) 22",41,41091,1,39701
"CL","PARQUE SIERRA NORTE, 1 BLQ 2",0,"PARQUE SIERRA NORTE, 1 BLQ 2 0",41,41091,1,39702
"CL","LISBOA 97",,"LISBOA 97 ",41,41091,1,39703
,"PSP BARRIO C BLO 67 P 1",,"PSP BARRIO C BLO 67 P 1 ",41,41091,1,39704
"UR","CIUDAD VERDE, 2 FASE",418,"CIUDAD VERDE, 2 FASE 418",41,41091,1,39705
"CM","DEL ALMEZ - BACHILLERA",32,"DEL ALMEZ - BACHILLERA 32",41,41091,1,39706
"AV","DEL ROMANTICISMO",17,"DEL ROMANTICISMO 17",41,41091,1,39707
"UR","CIUDAD VERDE",418,"CIUDAD VERDE 418",41,41091,1,39708
"CL","TORRELODONES",57,"TORRELODONES 57",41,41091,4,39709
"CL","MONEDEROS",1,"MONEDEROS 1",41,41091,3,39710
"CL","SOLEDAD  16",0,"SOLEDAD  16 0",41,41091,1,39711
"CL","CIUDAD DE ALFARFA",7,"CIUDAD DE ALFARFA 7",41,41091,1,39712
"AV","CARLOS MARX",30,"CARLOS MARX 30",41,41091,1,39713
"CL","ARCANGEL S RAFAEL 10 BAJO B",0,"ARCANGEL S RAFAEL 10 BAJO B 0",41,41091,1,39714
,"CL ALARIFES 3  7   A",,"CL ALARIFES 3  7   A ",41,41091,1,39715
"CL","CASTILLEJA DE LA CUESTA",48,"CASTILLEJA DE LA CUESTA 48",41,41091,1,39716
"CL","PARRAS, 18-20, PLANTA 2ª",,"PARRAS, 18-20, PLANTA 2ª ",41,41091,1,39717
"CL","GENERAL CASTAºOS",9,"GENERAL CASTAºOS 9",41,41091,1,39718
"CL","ALVAREZ BENAVIDES",111,"ALVAREZ BENAVIDES 111",41,41091,3,39719
"PZ","MONJAS (DE LAS)",12,"MONJAS (DE LAS) 12",41,41091,4,39720
,"CONDE DE BUSTILLOS",4,"CONDE DE BUSTILLOS 4",41,41091,1,39721
,"CARLOS HAYA 81",,"CARLOS HAYA 81 ",41,41091,1,39722
,"ESTURION 12",,"ESTURION 12 ",41,41091,1,39723
"CL","LAERTES",18,"LAERTES 18",41,41091,3,39724
"CL","PUENTE GENIL",9,"PUENTE GENIL 9",41,41091,1,39725
"CL","P S PABLO B C BL 9 -8-A",,"P S PABLO B C BL 9 -8-A ",41,41091,1,39726
"CL","SOLEDAD - SAN JOSE DE PALMETE",56,"SOLEDAD - SAN JOSE DE PALMETE 56",41,41091,2,39727
"CL","JIMENEZ ARANADA  6 BAJO PTA 8",6,"JIMENEZ ARANADA  6 BAJO PTA 8 6",41,41091,1,39728
"CL","VEREDA DE POCO ACEITE",54,"VEREDA DE POCO ACEITE 54",41,41091,6,39729
"PZ","LAS CADENAS",3,"LAS CADENAS 3",41,41091,2,39730
"CL","CARTERO ANTONIO GONZALEZ HIDALGO",5,"CARTERO ANTONIO GONZALEZ HIDALGO 5",41,41091,2,39731
,"PZA VIRGEN DOLORES 3-BAJO",,"PZA VIRGEN DOLORES 3-BAJO ",41,41091,1,39732
,"PENSAMIENTO 11 2A",,"PENSAMIENTO 11 2A ",41,41091,1,39733
"BD","JUAN XXIII-FASE 3",718,"JUAN XXIII-FASE 3 718",41,41091,4,39734
"CL","DARRO 2.- 4B",0,"DARRO 2.- 4B 0",41,41091,1,39735
"CL","AZANALFARACHE",11,"AZANALFARACHE 11",41,41091,1,39736
,"CL MAR TIRRENO 3 2 D",,"CL MAR TIRRENO 3 2 D ",41,41091,1,39737
,"PLG  S  PABLO BARRIO B BLQ.358",,"PLG  S  PABLO BARRIO B BLQ.358 ",41,41091,1,39738
"CL","AJIMEZ-N.R.LOS ARCOS",7,"AJIMEZ-N.R.LOS ARCOS 7",41,41091,1,39739
"CL","CORRAL DEL AGUA  BQ3",3,"CORRAL DEL AGUA  BQ3 3",41,41091,1,39740
"BO","VILLEGAS L",26,"VILLEGAS L 26",41,41091,1,39741
"CL","MARIA FULNES RESD.LOS NARANJOS",,"MARIA FULNES RESD.LOS NARANJOS ",41,41091,1,39742
"CL","SAN FELIPE",8,"SAN FELIPE 8",41,41091,2,39743
"CL"," JUAN CARVALLO",," JUAN CARVALLO ",41,41091,1,39744
,"PG SAN PABLO BARRIO C 12 9 A",,"PG SAN PABLO BARRIO C 12 9 A ",41,41091,1,39745
"RE","LOS AZORES",12,"LOS AZORES 12",41,41091,2,39746
"CL","CL PTO DEL ESCUDO",1,"CL PTO DEL ESCUDO 1",41,41091,1,39747
"BO","PRINCIPES  PAR 6 BQ",1,"PRINCIPES  PAR 6 BQ 1",41,41091,1,39748
"CL","J.S.BANDARAN 6 148",0,"J.S.BANDARAN 6 148 0",41,41091,1,39749
"CL"," VERMONDO RESTA MANZANA 2  E",0," VERMONDO RESTA MANZANA 2  E 0",41,41091,1,39750
"AS","EVANGELISTA 69-71  CASA 6  4-B",,"EVANGELISTA 69-71  CASA 6  4-B ",41,41091,1,39751
,"PLAZA RAFAEL SALGADO 21",,"PLAZA RAFAEL SALGADO 21 ",41,41091,1,39752
"UR","GONDOLAS (LAS) FASE IV",5,"GONDOLAS (LAS) FASE IV 5",41,41091,2,39753
"AV","MIRAFLORES",88,"MIRAFLORES 88",41,41091,1,39754
,"MADRE RAFOLS 11  2 DERECHA",,"MADRE RAFOLS 11  2 DERECHA ",41,41091,1,39755
"ZZ","VIB ARRAGEL",21,"VIB ARRAGEL 21",41,41091,1,39756
"CL","BUSTOS TALAVERA",18,"BUSTOS TALAVERA 18",41,41091,2,39757
,"TORREPALMA 63",,"TORREPALMA 63 ",41,41091,1,39758
"CJ","VALLADARES",8,"VALLADARES 8",41,41091,8,39759
"CL","NIESTA",5,"NIESTA 5",41,41091,1,39760
"CL","FRAY ISIDORO DE SEVILLA - BD.",13,"FRAY ISIDORO DE SEVILLA - BD. 13",41,41091,2,39761
"CL","DIEGO DE LA BARRERA",23,"DIEGO DE LA BARRERA 23",41,41091,1,39762
"CL","SOLADORES,",3,"SOLADORES, 3",41,41091,1,39763
"CL","ISADORA DUNCAN EDF. PIZARRO",1,"ISADORA DUNCAN EDF. PIZARRO 1",41,41091,1,39764
"CL","FUENTES DE ANDALUCIA",115,"FUENTES DE ANDALUCIA 115",41,41091,4,39765
"CL","MANUEL ARELLANO",7,"MANUEL ARELLANO 7",41,41091,2,39766
"CL","JOSE SEBASTIAN BANDARAN 204",0,"JOSE SEBASTIAN BANDARAN 204 0",41,41091,1,39767
"CL","CONDE NEGRO",8,"CONDE NEGRO 8",41,41091,5,39768
"BD","NTR. SRA. DEL AMPARO",10,"NTR. SRA. DEL AMPARO 10",41,41091,1,39769
,"CORRAL DE LAS MARAVILLAS 15 2B",,"CORRAL DE LAS MARAVILLAS 15 2B ",41,41091,1,39770
"CL","PENSAMIENTO N 3 2 B",,"PENSAMIENTO N 3 2 B ",41,41091,1,39771
,"SANTA MONICA, 6  6-B    0",,"SANTA MONICA, 6  6-B    0 ",41,41091,1,39772
"CL"," IGUALDAD",9," IGUALDAD 9",41,41091,1,39773
,"GASPAR DE ALVEAR 4-2-1",,"GASPAR DE ALVEAR 4-2-1 ",41,41091,1,39774
"AV"," RAMON Y CAJAL",13," RAMON Y CAJAL 13",41,41091,1,39775
"BO","PARQUEFLORES, FASE 2, BL",2,"PARQUEFLORES, FASE 2, BL 2",41,41091,1,39776
"PZ","VICTORIA KENT",5,"VICTORIA KENT 5",41,41091,1,39777
"CL","FERNANDO CORRAL CORRACHAN",1,"FERNANDO CORRAL CORRACHAN 1",41,41091,1,39778
"CL","TARZO",7,"TARZO 7",41,41091,2,39779
"CL","REINA VICTORIA",15,"REINA VICTORIA 15",41,41091,3,39780
"CL","ARAGON",7,"ARAGON 7",41,41091,4,39781
"BD","LOS PRINCIPES PARC.4-BL.6",0,"LOS PRINCIPES PARC.4-BL.6 0",41,41091,1,39782
"CL","AGUILA PERDICERA, E. ARGENTINA",1,"AGUILA PERDICERA, E. ARGENTINA 1",41,41091,1,39783
"CL","MADRE RAFOLS 3 1 D",0,"MADRE RAFOLS 3 1 D 0",41,41091,1,39784
"CL","MANUEL BARRIOS MASERO-TORREBLA",13,"MANUEL BARRIOS MASERO-TORREBLA 13",41,41091,1,39785
,"CASA DE DIOS  3 2A",,"CASA DE DIOS  3 2A ",41,41091,1,39786
"CL","2º RONDA NUESTRA SRA DE LA OLI",173,"2º RONDA NUESTRA SRA DE LA OLI 173",41,41091,1,39787
,"STA ISABEL BQ.3 3G",,"STA ISABEL BQ.3 3G ",41,41091,1,39788
"CL","OSAKA",15,"OSAKA 15",41,41091,1,39789
"CL","CORTIJO DE LAS CASILLAS 4ªFASE",2,"CORTIJO DE LAS CASILLAS 4ªFASE 2",41,41091,1,39790
"CL","EDUARDO MIURA",3,"EDUARDO MIURA 3",41,41091,4,39791
"AS","MOGUER N2 3D",,"MOGUER N2 3D ",41,41091,1,39792
"BD"," DE LA OLIVA",," DE LA OLIVA ",41,41091,2,39793
"AV","DE LAS CIENCIAS EDF BECQ",0,"DE LAS CIENCIAS EDF BECQ 0",41,41091,1,39794
,"SORDA 7",,"SORDA 7 ",41,41091,1,39795
"CL","SANTA MARIA DE GRACIA",5,"SANTA MARIA DE GRACIA 5",41,41091,1,39796
"CL","CEREZO",1,"CEREZO 1",41,41091,1,39797
"CL","ESPERANZA TRINIDAD,9.MZ 3.BQ 6",0,"ESPERANZA TRINIDAD,9.MZ 3.BQ 6 0",41,41091,1,39798
,"GARDENIA 3-2 IZDA",,"GARDENIA 3-2 IZDA ",41,41091,1,39799
"CL","S V PAUL NC ESPERANZA",10,"S V PAUL NC ESPERANZA 10",41,41091,1,39800
"CL","AVDA.SAN FCO JAVIER",18,"AVDA.SAN FCO JAVIER 18",41,41091,1,39801
"AV","CIUDAD VERDE",17,"CIUDAD VERDE 17",41,41091,1,39802
"CL","ESPADA",68,"ESPADA 68",41,41091,1,39803
"CL","PTO. DE PIEDRAFITA",19,"PTO. DE PIEDRAFITA 19",41,41091,1,39804
"CL","AVDA DE LA CRUZ ROJA,32",,"AVDA DE LA CRUZ ROJA,32 ",41,41091,1,39805
"CL","PUEBLA DEL,RIO",1,"PUEBLA DEL,RIO 1",41,41091,1,39806
"CL","BEATA ANA MARIA  JAVOUHEY",2,"BEATA ANA MARIA  JAVOUHEY 2",41,41091,1,39807
"BD","LOS PRINCIPES PARCELA 7 BLOQUE",5,"LOS PRINCIPES PARCELA 7 BLOQUE 5",41,41091,1,39808
"AV","REPUBLICA DE CHINA EDIF ROJO",32,"REPUBLICA DE CHINA EDIF ROJO 32",41,41091,1,39809
,"AURORA 9",,"AURORA 9 ",41,41091,1,39810
,"ANDRESM BERNALDEZ 1",,"ANDRESM BERNALDEZ 1 ",41,41091,1,39811
"CL","DE LA PILETA",2,"DE LA PILETA 2",41,41091,3,39812
