"T_NUM_EXP";"T_TITULO";"T_DESCRIPCION";"C_UNI_ORG_ENVIA";"D_OBJETO";"F_ENTRADA_FASE";"C_IDPROD_CATALOGO";"N_UNIDADES_PROD";"N_PRECIO_PROD";"L_OFERTA_PUNTUAL";"D_FORMA_ADJ";"N_IMPORTE"
"000075/2014/CEICE-SGT/CAT";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"CEICE-SGT";"Suministro";22/01/14;"321151010680";1;48,4;"N";"Contrato Menor";911,13
"000075/2014/CEICE-SGT/CAT";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"CEICE-SGT";"Suministro";22/01/14;"321151010740";1;90,75;"N";"Contrato Menor";911,13
"000075/2014/CEICE-SGT/CAT";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"CEICE-SGT";"Suministro";22/01/14;"321151010820";1;29,04;"N";"Contrato Menor";911,13
"000075/2014/CEICE-SGT/CAT";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"CEICE-SGT";"Suministro";22/01/14;"321151010900";1;38,72;"N";"Contrato Menor";911,13
"000075/2014/CEICE-SGT/CAT";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"CEICE-SGT";"Suministro";22/01/14;"321151110671";1;145,2;"N";"Contrato Menor";911,13
"000075/2014/CEICE-SGT/CAT";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"CEICE-SGT";"Suministro";22/01/14;"321150100310";1;559,02;"N";"Contrato Menor";911,13
"000075/2014/CEICE-SGT/CAT";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"CEICE-SGT";"Suministro";22/01/14;"321151010680";1;48,4;"N";"Contrato Menor";911,13
"000075/2014/CEICE-SGT/CAT";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"CEICE-SGT";"Suministro";22/01/14;"321151010740";1;90,75;"N";"Contrato Menor";911,13
"000075/2014/CEICE-SGT/CAT";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"CEICE-SGT";"Suministro";22/01/14;"321151010820";1;29,04;"N";"Contrato Menor";911,13
"000075/2014/CEICE-SGT/CAT";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"CEICE-SGT";"Suministro";22/01/14;"321151010900";1;38,72;"N";"Contrato Menor";911,13
"000075/2014/CEICE-SGT/CAT";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"CEICE-SGT";"Suministro";22/01/14;"321151110671";1;145,2;"N";"Contrato Menor";911,13
"000078/2014/IMABIS/CAT";" CINF 2014 01";"Compra multiproyector multimedia";"IMABIS";"Suministro";22/01/14;"321160100560";1;960,14;"N";"Contrato Menor";1147
"000078/2014/IMABIS/CAT";" CINF 2014 01";"Compra multiproyector multimedia";"IMABIS";"Suministro";22/01/14;"321161007990";1;83,21;"N";"Contrato Menor";1147
"000078/2014/IMABIS/CAT";" CINF 2014 01";"Compra multiproyector multimedia";"IMABIS";"Suministro";22/01/14;"321161108001";1;103,65;"N";"Contrato Menor";1147
"000078/2014/IMABIS/CAT";" CINF 2014 01";"Compra multiproyector multimedia";"IMABIS";"Suministro";22/01/14;"321160100560";1;960,14;"N";"Contrato Menor";1147
"000078/2014/IMABIS/CAT";" CINF 2014 01";"Compra multiproyector multimedia";"IMABIS";"Suministro";22/01/14;"321161007990";1;83,21;"N";"Contrato Menor";1147
"000078/2014/IMABIS/CAT";" CINF 2014 01";"Compra multiproyector multimedia";"IMABIS";"Suministro";22/01/14;"321161108001";1;103,65;"N";"Contrato Menor";1147
"000075/2014/CEICE-SGT/CAT";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"CEICE-SGT";"Suministro";24/01/14;"321150100310";1;559,02;"N";"Contrato Menor";911,13
"000075/2014/CEICE-SGT/CAT";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"CEICE-SGT";"Suministro";24/01/14;"321151010680";1;48,4;"N";"Contrato Menor";911,13
"000075/2014/CEICE-SGT/CAT";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"CEICE-SGT";"Suministro";24/01/14;"321151010740";1;90,75;"N";"Contrato Menor";911,13
"000075/2014/CEICE-SGT/CAT";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"CEICE-SGT";"Suministro";24/01/14;"321151010820";1;29,04;"N";"Contrato Menor";911,13
"000075/2014/CEICE-SGT/CAT";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"CEICE-SGT";"Suministro";24/01/14;"321151010900";1;38,72;"N";"Contrato Menor";911,13
"000075/2014/CEICE-SGT/CAT";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"SUMINISTRO DE UN (1) MICROORDENADOR CON DESTINO A LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"CEICE-SGT";"Suministro";24/01/14;"321151110671";1;145,2;"N";"Contrato Menor";911,13
"000111/2014/FPGYS/CAT";"9. Microordenador de sobremesa TTL COMPUTER";"Microordenador de sobremesa TTL COMPUTER";"FPGYS";"Suministro";30/01/14;"321290100301";1;359,98;"N";"Contrato Menor";578,54
"000111/2014/FPGYS/CAT";"9. Microordenador de sobremesa TTL COMPUTER";"Microordenador de sobremesa TTL COMPUTER";"FPGYS";"Suministro";30/01/14;"321291002640";1;18,91;"N";"Contrato Menor";578,54
"000111/2014/FPGYS/CAT";"9. Microordenador de sobremesa TTL COMPUTER";"Microordenador de sobremesa TTL COMPUTER";"FPGYS";"Suministro";30/01/14;"321291102091";1;199,65;"N";"Contrato Menor";578,54
"000111/2014/FPGYS/CAT";"9. Microordenador de sobremesa TTL COMPUTER";"Microordenador de sobremesa TTL COMPUTER";"FPGYS";"Suministro";30/01/14;"321290100301";1;359,98;"N";"Contrato Menor";578,54
"000111/2014/FPGYS/CAT";"9. Microordenador de sobremesa TTL COMPUTER";"Microordenador de sobremesa TTL COMPUTER";"FPGYS";"Suministro";30/01/14;"321291002640";1;18,91;"N";"Contrato Menor";578,54
"000111/2014/FPGYS/CAT";"9. Microordenador de sobremesa TTL COMPUTER";"Microordenador de sobremesa TTL COMPUTER";"FPGYS";"Suministro";30/01/14;"321291102091";1;199,65;"N";"Contrato Menor";578,54
"000128/2014/CSBS/CAT";"Fungible Consejería de Igualdad, Salud y Politicas Sociales";"";"CSBS";"Suministro";03/02/14;"";;;"N";"Contrato Menor";0
"000128/2014/CSBS/CAT";"Fungible Consejería de Igualdad, Salud y Politicas Sociales";"";"CSBS";"Suministro";03/02/14;"";;;"N";"Contrato Menor";0
"001967/2013/AAIICC/CAT";"2013-PI-GIP-PORTATIL-TOSHIBA-SATELLITEL870_1311";"Adquisición portátil Toshiba, modelo satélite L870 con instalación adicional de sistema operativo WINDOWS 7 PROFESSIONAL, maletín, web cam y DVD interno";"AAIICC";"Suministro";03/02/14;"320160000420";1;790,13;"N";"Contrato Menor";946,22
"001967/2013/AAIICC/CAT";"2013-PI-GIP-PORTATIL-TOSHIBA-SATELLITEL870_1311";"Adquisición portátil Toshiba, modelo satélite L870 con instalación adicional de sistema operativo WINDOWS 7 PROFESSIONAL, maletín, web cam y DVD interno";"AAIICC";"Suministro";03/02/14;"320161004840";1;0;"N";"Contrato Menor";946,22
"001967/2013/AAIICC/CAT";"2013-PI-GIP-PORTATIL-TOSHIBA-SATELLITEL870_1311";"Adquisición portátil Toshiba, modelo satélite L870 con instalación adicional de sistema operativo WINDOWS 7 PROFESSIONAL, maletín, web cam y DVD interno";"AAIICC";"Suministro";03/02/14;"320161004890";1;0;"N";"Contrato Menor";946,22
"001967/2013/AAIICC/CAT";"2013-PI-GIP-PORTATIL-TOSHIBA-SATELLITEL870_1311";"Adquisición portátil Toshiba, modelo satélite L870 con instalación adicional de sistema operativo WINDOWS 7 PROFESSIONAL, maletín, web cam y DVD interno";"AAIICC";"Suministro";03/02/14;"320161004920";1;133,1;"N";"Contrato Menor";946,22
"001967/2013/AAIICC/CAT";"2013-PI-GIP-PORTATIL-TOSHIBA-SATELLITEL870_1311";"Adquisición portátil Toshiba, modelo satélite L870 con instalación adicional de sistema operativo WINDOWS 7 PROFESSIONAL, maletín, web cam y DVD interno";"AAIICC";"Suministro";03/02/14;"320161005060";1;22,99;"N";"Contrato Menor";946,22
"002178/2013/AAIICC/CAT";"2013-PI-GIP-Adquisición portatil HP 8470P para Cástulo";"Adquisición de ordenador portátil Modelo HP 8470P con maletín, ampliación de garantía a 3 años y WINDOWS 7 PROFESSIONAL 64BIT";"AAIICC";"Suministro";03/02/14;"321150000630";1;797,39;"N";"Contrato Menor";1007,93
"002178/2013/AAIICC/CAT";"2013-PI-GIP-Adquisición portatil HP 8470P para Cástulo";"Adquisición de ordenador portátil Modelo HP 8470P con maletín, ampliación de garantía a 3 años y WINDOWS 7 PROFESSIONAL 64BIT";"AAIICC";"Suministro";03/02/14;"321151023340";1;15,73;"N";"Contrato Menor";1007,93
"002178/2013/AAIICC/CAT";"2013-PI-GIP-Adquisición portatil HP 8470P para Cástulo";"Adquisición de ordenador portátil Modelo HP 8470P con maletín, ampliación de garantía a 3 años y WINDOWS 7 PROFESSIONAL 64BIT";"AAIICC";"Suministro";03/02/14;"321151023560";1;140,36;"N";"Contrato Menor";1007,93
"002178/2013/AAIICC/CAT";"2013-PI-GIP-Adquisición portatil HP 8470P para Cástulo";"Adquisición de ordenador portátil Modelo HP 8470P con maletín, ampliación de garantía a 3 años y WINDOWS 7 PROFESSIONAL 64BIT";"AAIICC";"Suministro";03/02/14;"321151023580";1;54,45;"N";"Contrato Menor";1007,93
"002208/2013/AAIICC/CAT";"2013PI-ARTESC-Adquisición portátil HP 8570P para Sede Rey Chico-1712";"Adquisición de un portátil modelo Hp 8570P a través del CBH para la sede de escénica técnica en Granada (Sede Rey Chico) y otro de iguales características para Yac. Arq. de Cástulo.";"AAIICC";"Suministro";03/02/14;"321150000640";1;785,29;"N";"Contrato Menor";1975,93
"002208/2013/AAIICC/CAT";"2013PI-ARTESC-Adquisición portátil HP 8570P para Sede Rey Chico-1712";"Adquisición de un portátil modelo Hp 8570P a través del CBH para la sede de escénica técnica en Granada (Sede Rey Chico) y otro de iguales características para Yac. Arq. de Cástulo.";"AAIICC";"Suministro";03/02/14;"321151023970";1;15,73;"N";"Contrato Menor";1975,93
"002208/2013/AAIICC/CAT";"2013PI-ARTESC-Adquisición portátil HP 8570P para Sede Rey Chico-1712";"Adquisición de un portátil modelo Hp 8570P a través del CBH para la sede de escénica técnica en Granada (Sede Rey Chico) y otro de iguales características para Yac. Arq. de Cástulo.";"AAIICC";"Suministro";03/02/14;"321151024190";1;140,36;"N";"Contrato Menor";1975,93
"002208/2013/AAIICC/CAT";"2013PI-ARTESC-Adquisición portátil HP 8570P para Sede Rey Chico-1712";"Adquisición de un portátil modelo Hp 8570P a través del CBH para la sede de escénica técnica en Granada (Sede Rey Chico) y otro de iguales características para Yac. Arq. de Cástulo.";"AAIICC";"Suministro";03/02/14;"321151024210";1;54,45;"N";"Contrato Menor";1975,93
"002217/2013/EIEPTD/CAT";"ADQUISICION DE 6 MICROORDENADORES PORTATILES CON ACCESORIOS Y OPCIONES PARA LAS SEDES DE LA RAMA DE ACTIVIDAD TURISTICA DE LA EPGTDA";"";"EIEPTD";"Suministro";03/02/14;"321090100090";6;992,2;"N";"Contrato Menor";7071,54
"002217/2013/EIEPTD/CAT";"ADQUISICION DE 6 MICROORDENADORES PORTATILES CON ACCESORIOS Y OPCIONES PARA LAS SEDES DE LA RAMA DE ACTIVIDAD TURISTICA DE LA EPGTDA";"";"EIEPTD";"Suministro";03/02/14;"321091002430";6;30,4;"N";"Contrato Menor";7071,54
"002217/2013/EIEPTD/CAT";"ADQUISICION DE 6 MICROORDENADORES PORTATILES CON ACCESORIOS Y OPCIONES PARA LAS SEDES DE LA RAMA DE ACTIVIDAD TURISTICA DE LA EPGTDA";"";"EIEPTD";"Suministro";03/02/14;"321091002470";6;28,86;"N";"Contrato Menor";7071,54
"002217/2013/EIEPTD/CAT";"ADQUISICION DE 6 MICROORDENADORES PORTATILES CON ACCESORIOS Y OPCIONES PARA LAS SEDES DE LA RAMA DE ACTIVIDAD TURISTICA DE LA EPGTDA";"";"EIEPTD";"Suministro";03/02/14;"321091102641";6;127,13;"N";"Contrato Menor";7071,54
"000031/2014/EIEPTD/CAT";"ADQUISICION DE UN MICROORDENADOR PORTATIL CON OPCIONES Y ACCESORIOS PARA LA SEDE ESTADIO OLIMPICO SEVILLA DE LA RAMA ACTIVIDAD TURISTICA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321090100090";1;992,2;"N";"Contrato Menor";1289,85
"000031/2014/EIEPTD/CAT";"ADQUISICION DE UN MICROORDENADOR PORTATIL CON OPCIONES Y ACCESORIOS PARA LA SEDE ESTADIO OLIMPICO SEVILLA DE LA RAMA ACTIVIDAD TURISTICA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321091002430";1;30,4;"N";"Contrato Menor";1289,85
"000031/2014/EIEPTD/CAT";"ADQUISICION DE UN MICROORDENADOR PORTATIL CON OPCIONES Y ACCESORIOS PARA LA SEDE ESTADIO OLIMPICO SEVILLA DE LA RAMA ACTIVIDAD TURISTICA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321091002470";1;28,86;"N";"Contrato Menor";1289,85
"000031/2014/EIEPTD/CAT";"ADQUISICION DE UN MICROORDENADOR PORTATIL CON OPCIONES Y ACCESORIOS PARA LA SEDE ESTADIO OLIMPICO SEVILLA DE LA RAMA ACTIVIDAD TURISTICA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321091102361";1;111,26;"N";"Contrato Menor";1289,85
"000031/2014/EIEPTD/CAT";"ADQUISICION DE UN MICROORDENADOR PORTATIL CON OPCIONES Y ACCESORIOS PARA LA SEDE ESTADIO OLIMPICO SEVILLA DE LA RAMA ACTIVIDAD TURISTICA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321091102641";1;127,13;"N";"Contrato Menor";1289,85
"000139/2014/CHAPDGPD/CAT";"Prueba";"";"CHAPDGPD";"Suministro";04/02/14;"";;;"N";"Contrato Menor";0
"000139/2014/CHAPDGPD/CAT";"Prueba";"";"CHAPDGPD";"Suministro";04/02/14;"";;;"N";"Contrato Menor";0
"000145/2014/EIEPTD/CAT";"ADQUISICION DE 6 MICROORDENADORES PORTATILES CON ACCESORIOS Y OPCIONES PARA LAS SEDES DE LA RAMA DE ACTIVIDAD TURISTICA DE LA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321010100660";6;606,82;"N";"Contrato Menor";5359,44
"000145/2014/EIEPTD/CAT";"ADQUISICION DE 6 MICROORDENADORES PORTATILES CON ACCESORIOS Y OPCIONES PARA LAS SEDES DE LA RAMA DE ACTIVIDAD TURISTICA DE LA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321011017370";6;7,87;"N";"Contrato Menor";5359,44
"000145/2014/EIEPTD/CAT";"ADQUISICION DE 6 MICROORDENADORES PORTATILES CON ACCESORIOS Y OPCIONES PARA LAS SEDES DE LA RAMA DE ACTIVIDAD TURISTICA DE LA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321011017400";6;28,68;"N";"Contrato Menor";5359,44
"000145/2014/EIEPTD/CAT";"ADQUISICION DE 6 MICROORDENADORES PORTATILES CON ACCESORIOS Y OPCIONES PARA LAS SEDES DE LA RAMA DE ACTIVIDAD TURISTICA DE LA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321011017440";6;15,13;"N";"Contrato Menor";5359,44
"000145/2014/EIEPTD/CAT";"ADQUISICION DE 6 MICROORDENADORES PORTATILES CON ACCESORIOS Y OPCIONES PARA LAS SEDES DE LA RAMA DE ACTIVIDAD TURISTICA DE LA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321011017600";6;114,95;"N";"Contrato Menor";5359,44
"000145/2014/EIEPTD/CAT";"ADQUISICION DE 6 MICROORDENADORES PORTATILES CON ACCESORIOS Y OPCIONES PARA LAS SEDES DE LA RAMA DE ACTIVIDAD TURISTICA DE LA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321011117291";6;96,8;"N";"Contrato Menor";5359,44
"000145/2014/EIEPTD/CAT";"ADQUISICION DE 6 MICROORDENADORES PORTATILES CON ACCESORIOS Y OPCIONES PARA LAS SEDES DE LA RAMA DE ACTIVIDAD TURISTICA DE LA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321011117311";6;22,99;"N";"Contrato Menor";5359,44
"000145/2014/EIEPTD/CAT";"ADQUISICION DE 6 MICROORDENADORES PORTATILES CON ACCESORIOS Y OPCIONES PARA LAS SEDES DE LA RAMA DE ACTIVIDAD TURISTICA DE LA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321010100660";6;606,82;"N";"Contrato Menor";5359,44
"000145/2014/EIEPTD/CAT";"ADQUISICION DE 6 MICROORDENADORES PORTATILES CON ACCESORIOS Y OPCIONES PARA LAS SEDES DE LA RAMA DE ACTIVIDAD TURISTICA DE LA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321011017370";6;7,87;"N";"Contrato Menor";5359,44
"000145/2014/EIEPTD/CAT";"ADQUISICION DE 6 MICROORDENADORES PORTATILES CON ACCESORIOS Y OPCIONES PARA LAS SEDES DE LA RAMA DE ACTIVIDAD TURISTICA DE LA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321011017400";6;28,68;"N";"Contrato Menor";5359,44
"000145/2014/EIEPTD/CAT";"ADQUISICION DE 6 MICROORDENADORES PORTATILES CON ACCESORIOS Y OPCIONES PARA LAS SEDES DE LA RAMA DE ACTIVIDAD TURISTICA DE LA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321011017440";6;15,13;"N";"Contrato Menor";5359,44
"000145/2014/EIEPTD/CAT";"ADQUISICION DE 6 MICROORDENADORES PORTATILES CON ACCESORIOS Y OPCIONES PARA LAS SEDES DE LA RAMA DE ACTIVIDAD TURISTICA DE LA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321011017600";6;114,95;"N";"Contrato Menor";5359,44
"000145/2014/EIEPTD/CAT";"ADQUISICION DE 6 MICROORDENADORES PORTATILES CON ACCESORIOS Y OPCIONES PARA LAS SEDES DE LA RAMA DE ACTIVIDAD TURISTICA DE LA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321011117291";6;96,8;"N";"Contrato Menor";5359,44
"000145/2014/EIEPTD/CAT";"ADQUISICION DE 6 MICROORDENADORES PORTATILES CON ACCESORIOS Y OPCIONES PARA LAS SEDES DE LA RAMA DE ACTIVIDAD TURISTICA DE LA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321011117311";6;22,99;"N";"Contrato Menor";5359,44
"000145/2014/EIEPTD/CAT";"ADQUISICION DE 6 MICROORDENADORES PORTATILES CON ACCESORIOS Y OPCIONES PARA LAS SEDES DE LA RAMA DE ACTIVIDAD TURISTICA DE LA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321010100660";6;606,82;"N";"Contrato Menor";5359,44
"000145/2014/EIEPTD/CAT";"ADQUISICION DE 6 MICROORDENADORES PORTATILES CON ACCESORIOS Y OPCIONES PARA LAS SEDES DE LA RAMA DE ACTIVIDAD TURISTICA DE LA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321011017370";6;7,87;"N";"Contrato Menor";5359,44
"000145/2014/EIEPTD/CAT";"ADQUISICION DE 6 MICROORDENADORES PORTATILES CON ACCESORIOS Y OPCIONES PARA LAS SEDES DE LA RAMA DE ACTIVIDAD TURISTICA DE LA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321011017400";6;28,68;"N";"Contrato Menor";5359,44
"000145/2014/EIEPTD/CAT";"ADQUISICION DE 6 MICROORDENADORES PORTATILES CON ACCESORIOS Y OPCIONES PARA LAS SEDES DE LA RAMA DE ACTIVIDAD TURISTICA DE LA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321011017440";6;15,13;"N";"Contrato Menor";5359,44
"000145/2014/EIEPTD/CAT";"ADQUISICION DE 6 MICROORDENADORES PORTATILES CON ACCESORIOS Y OPCIONES PARA LAS SEDES DE LA RAMA DE ACTIVIDAD TURISTICA DE LA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321011017600";6;114,95;"N";"Contrato Menor";5359,44
"000145/2014/EIEPTD/CAT";"ADQUISICION DE 6 MICROORDENADORES PORTATILES CON ACCESORIOS Y OPCIONES PARA LAS SEDES DE LA RAMA DE ACTIVIDAD TURISTICA DE LA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321011117291";6;96,8;"N";"Contrato Menor";5359,44
"000145/2014/EIEPTD/CAT";"ADQUISICION DE 6 MICROORDENADORES PORTATILES CON ACCESORIOS Y OPCIONES PARA LAS SEDES DE LA RAMA DE ACTIVIDAD TURISTICA DE LA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321011117311";6;22,99;"N";"Contrato Menor";5359,44
"000149/2014/CAAC/CAT";"Compra de 5 PC para el CAAC";"";"CAAC";"Suministro";04/02/14;"321130100010";5;477,95;"N";"Contrato Menor";3037,1
"000149/2014/CAAC/CAT";"Compra de 5 PC para el CAAC";"";"CAAC";"Suministro";04/02/14;"321131100661";5;18,15;"N";"Contrato Menor";3037,1
"000149/2014/CAAC/CAT";"Compra de 5 PC para el CAAC";"";"CAAC";"Suministro";04/02/14;"321131101251";5;111,32;"N";"Contrato Menor";3037,1
"000151/2014/EIEPTD/CAT";"ADQUISICION DE 7 MICROORDENADORES PORTATILES CON ACCESORIOS Y OPCIONES PARA LAS SEDES DE LA RAMA DE ACTIVIDAD TURISTICA DE LA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321010100660";7;606,82;"N";"Contrato Menor";6252,68
"000151/2014/EIEPTD/CAT";"ADQUISICION DE 7 MICROORDENADORES PORTATILES CON ACCESORIOS Y OPCIONES PARA LAS SEDES DE LA RAMA DE ACTIVIDAD TURISTICA DE LA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321011017370";7;7,87;"N";"Contrato Menor";6252,68
"000151/2014/EIEPTD/CAT";"ADQUISICION DE 7 MICROORDENADORES PORTATILES CON ACCESORIOS Y OPCIONES PARA LAS SEDES DE LA RAMA DE ACTIVIDAD TURISTICA DE LA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321011017400";7;28,68;"N";"Contrato Menor";6252,68
"000151/2014/EIEPTD/CAT";"ADQUISICION DE 7 MICROORDENADORES PORTATILES CON ACCESORIOS Y OPCIONES PARA LAS SEDES DE LA RAMA DE ACTIVIDAD TURISTICA DE LA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321011017440";7;15,13;"N";"Contrato Menor";6252,68
"000151/2014/EIEPTD/CAT";"ADQUISICION DE 7 MICROORDENADORES PORTATILES CON ACCESORIOS Y OPCIONES PARA LAS SEDES DE LA RAMA DE ACTIVIDAD TURISTICA DE LA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321011017600";7;114,95;"N";"Contrato Menor";6252,68
"000151/2014/EIEPTD/CAT";"ADQUISICION DE 7 MICROORDENADORES PORTATILES CON ACCESORIOS Y OPCIONES PARA LAS SEDES DE LA RAMA DE ACTIVIDAD TURISTICA DE LA EPGTDA";"";"EIEPTD";"Suministro";04/02/14;"321011117291";7;96,8;"N";"Contrato Menor";6252,68
